category,Opady w mm
1.10.2021,2
2.10.2021,0
3.10.2021,0
4.10.2021,0
5.10.2021,0
6.10.2021,0
7.10.2021,0
8.10.2021,0
9.10.2021,0
10.10.2021,0
11.10.2021,0
12.10.2021,0
13.10.2021,0
14.10.2021,0
15.10.2021,0.3
16.10.2021,0
17.10.2021,0
18.10.2021,0
19.10.2021,0.5
20.10.2021,0.5
21.10.2021,0
22.10.2021,0.5
23.10.2021,0
24.10.2021,3.3
25.10.2021,0
26.10.2021,0
27.10.2021,0
28.10.2021,0
29.10.2021,0
30.10.2021,0
31.10.2021,0
