category,Opady w mm
1.4.2021,0
2.4.2021,0
3.4.2021,0
4.4.2021,0
5.4.2021,0
6.4.2021,2.3
7.4.2021,0
8.4.2021,0
9.4.2021,2.3
10.4.2021,0
11.4.2021,0
12.4.2021,0
13.4.2021,0.3
14.4.2021,3.1
15.4.2021,9.1
16.4.2021,2.5
17.4.2021,5.6
18.4.2021,10.2
19.4.2021,9.4
20.4.2021,0
21.4.2021,1.8
22.4.2021,0.5
23.4.2021,2.8
24.4.2021,1.5
25.4.2021,0
26.4.2021,0
27.4.2021,0
28.4.2021,0
29.4.2021,0
30.4.2021,1
