category,Opady w mm
1.12.2021,4.1
2.12.2021,2.3
3.12.2021,0
4.12.2021,0
5.12.2021,1
6.12.2021,0.5
7.12.2021,0
8.12.2021,0
9.12.2021,0
10.12.2021,0.3
11.12.2021,0.3
12.12.2021,0
13.12.2021,0
14.12.2021,0
15.12.2021,0.5
16.12.2021,0
17.12.2021,0
18.12.2021,0.3
19.12.2021,1.5
20.12.2021,3.3
21.12.2021,0
22.12.2021,0.3
23.12.2021,0
24.12.2021,0.8
25.12.2021,1.5
26.12.2021,0
27.12.2021,0
28.12.2021,0
29.12.2021,0
30.12.2021,0.5
31.12.2021,0.3
