category,Opady w mm
1.3.2021,0
2.3.2021,0
3.3.2021,0
4.3.2021,0
5.3.2021,0
6.3.2021,0
7.3.2021,0
8.3.2021,0.3
9.3.2021,0
10.3.2021,0
11.3.2021,0
12.3.2021,2.5
13.3.2021,4.3
14.3.2021,1.5
15.3.2021,0.3
16.3.2021,0
17.3.2021,0
18.3.2021,0.3
19.3.2021,0
20.3.2021,0.5
21.3.2021,0
22.3.2021,1.3
23.3.2021,0
24.3.2021,0
25.3.2021,0
26.3.2021,0
27.3.2021,0
28.3.2021,1.3
29.3.2021,0
30.3.2021,2.8
31.3.2021,0
