category,Opady w mm
1.2.2021,0
2.2.2021,0
3.2.2021,0.5
4.2.2021,9.9
5.2.2021,0.8
6.2.2021,0
7.2.2021,0
8.2.2021,0
9.2.2021,4.6
10.2.2021,0.8
16.2.2021,0
17.2.2021,0.5
18.2.2021,0
19.2.2021,0
20.2.2021,0
21.2.2021,0
22.2.2021,0
23.2.2021,0
24.2.2021,0
25.2.2021,0
26.2.2021,4.1
27.2.2021,0
28.2.2021,0
