category,Wiatr w m/s
1.2.2022,3.3
2.2.2022,4.4
3.2.2022,2.7
4.2.2022,2.2
5.2.2022,4.8
6.2.2022,4.7
7.2.2022,4
8.2.2022,4.3
9.2.2022,4.5
10.2.2022,3.3
11.2.2022,2.7
12.2.2022,3.5
13.2.2022,3
14.2.2022,2.8
15.2.2022,2.6
16.2.2022,4.2
17.2.2022,6.7
18.2.2022,5.1
19.2.2022,8.1
20.2.2022,3.8
21.2.2022,4.9
22.2.2022,4.3
23.2.2022,4.9
24.2.2022,2.9
25.2.2022,4.1
26.2.2022,1.8
27.2.2022,2.2
28.2.2022,1.5
