category,Wiatr w m/s
1.6.2023,2.5
2.6.2023,2.5
3.6.2023,1.5
4.6.2023,1.2
5.6.2023,1
6.6.2023,1.1
7.6.2023,1.9
8.6.2023,1.7
9.6.2023,1.6
10.6.2023,1.7
11.6.2023,1.9
12.6.2023,1.9
13.6.2023,1.5
14.6.2023,1.1
15.6.2023,1.6
16.6.2023,1
17.6.2023,2.3
18.6.2023,0.9
19.6.2023,1
20.6.2023,0.9
21.6.2023,1.9
22.6.2023,2.3
23.6.2023,1.7
24.6.2023,2.2
25.6.2023,1.8
26.6.2023,1.4
27.6.2023,2.7
28.6.2023,2.9
29.6.2023,2.5
30.6.2023,1.8
