category,Opady w mm
1.6.2022,1.5
2.6.2022,2.3
3.6.2022,0.5
4.6.2022,0
5.6.2022,0.3
6.6.2022,0
7.6.2022,0
8.6.2022,1
9.6.2022,0
10.6.2022,0
11.6.2022,0
12.6.2022,0
13.6.2022,1.8
14.6.2022,5.8
15.6.2022,0
16.6.2022,0
17.6.2022,0
18.6.2022,0
19.6.2022,0
20.6.2022,6.1
21.6.2022,6.1
22.6.2022,0
23.6.2022,0
24.6.2022,0
25.6.2022,0
26.6.2022,0
27.6.2022,0
28.6.2022,0
29.6.2022,0
30.6.2022,0
