category,Opady w mm
1.5.2022,0
2.5.2022,0.5
3.5.2022,0
4.5.2022,0
5.5.2022,0
6.5.2022,1
7.5.2022,0
9.5.2022,0.8
10.5.2022,0
11.5.2022,0
12.5.2022,0
13.5.2022,0
14.5.2022,1.5
15.5.2022,0
16.5.2022,0
17.5.2022,0
18.5.2022,0
19.5.2022,0
20.5.2022,0
21.5.2022,4.1
22.5.2022,4.8
23.5.2022,0.3
24.5.2022,0
25.5.2022,0.8
26.5.2022,9.9
27.5.2022,1.3
28.5.2022,4.1
29.5.2022,0.5
30.5.2022,2.5
31.5.2022,3.6
