category,minimum,maximum
1.2.2022,-3,-0.1
2.2.2022,-1,2
3.2.2022,-2,1.1
4.2.2022,0,2.3
5.2.2022,2,3.8
6.2.2022,1,3.8
7.2.2022,1,3.9
8.2.2022,1,5.3
9.2.2022,3,7.6
10.2.2022,6,7.9
11.2.2022,0,7.7
12.2.2022,-2,3.9
13.2.2022,-3,5.1
14.2.2022,-2,7
15.2.2022,-1,8.3
16.2.2022,2,10.3
17.2.2022,4,8.9
18.2.2022,2,6.5
19.2.2022,2,8.6
20.2.2022,1,4.9
21.2.2022,3,9.6
22.2.2022,-1,5.7
23.2.2022,-1,5.7
24.2.2022,-3,8
25.2.2022,3,6.8
26.2.2022,-2,7.5
27.2.2022,-3,4.2
28.2.2022,-6,4.1
