category,minimum,maximum
1.11.2020,1,7.9
2.11.2020,4,11.1
3.11.2020,10,15.8
4.11.2020,5,12.3
5.11.2020,3,10.2
6.11.2020,6,9.7
7.11.2020,6,9.7
8.11.2020,6,9.9
9.11.2020,5,8.7
10.11.2020,4,7.9
11.11.2020,5,7.2
12.11.2020,4,5.9
13.11.2020,4,6.1
14.11.2020,3,8.3
15.11.2020,6,12
16.11.2020,4,8.1
17.11.2020,6,10.2
18.11.2020,6,9.8
20.11.2020,-1,8.6
21.11.2020,-1,1.6
22.11.2020,0,5.9
27.11.2020,3,6.2
28.11.2020,0,4.1
29.11.2020,-1,0.4
30.11.2020,-3,1.3
