category,Wiatr w m/s
1.4.2020,4.2
2.4.2020,3.5
3.4.2020,4.1
4.4.2020,2.3
5.4.2020,1.9
6.4.2020,2.9
7.4.2020,2.7
8.4.2020,1.1
9.4.2020,4
10.4.2020,2.3
11.4.2020,2.3
12.4.2020,2.8
13.4.2020,3.8
14.4.2020,3.7
15.4.2020,4.7
16.4.2020,5.4
17.4.2020,3.6
18.4.2020,1.9
19.4.2020,2.7
20.4.2020,2.3
21.4.2020,1.9
22.4.2020,2.2
23.4.2020,2.5
24.4.2020,2.6
25.4.2020,4.4
26.4.2020,1.5
27.4.2020,1.7
28.4.2020,3.1
29.4.2020,2.2
30.4.2020,2
