category,Opady w mm
1.4.2020,0
2.4.2020,0
3.4.2020,0
4.4.2020,0
5.4.2020,0
6.4.2020,0
7.4.2020,0
8.4.2020,0
9.4.2020,0
10.4.2020,0
11.4.2020,0
12.4.2020,0
13.4.2020,0.5
14.4.2020,0
15.4.2020,0
16.4.2020,0
17.4.2020,0
18.4.2020,0
19.4.2020,0
20.4.2020,0
21.4.2020,0
22.4.2020,0
23.4.2020,0
24.4.2020,0
25.4.2020,0.3
26.4.2020,0
27.4.2020,0
28.4.2020,0
29.4.2020,1
30.4.2020,6.1
