category,Opady w mm
1.6.2020,0
2.6.2020,0
3.6.2020,0.3
4.6.2020,0.5
5.6.2020,0
6.6.2020,9.4
7.6.2020,0
8.6.2020,17.8
9.6.2020,7.1
10.6.2020,1.5
11.6.2020,2
12.6.2020,1.8
13.6.2020,0
14.6.2020,0
15.6.2020,0
16.6.2020,0
17.6.2020,0
18.6.2020,15.2
19.6.2020,0.3
20.6.2020,1
21.6.2020,0.5
22.6.2020,7.9
23.6.2020,23.6
24.6.2020,11.9
25.6.2020,8.6
26.6.2020,0
27.6.2020,0
28.6.2020,18.8
29.6.2020,0
30.6.2020,41.9
