category,Opady w mm
1.3.2020,0.3
2.3.2020,0
3.3.2020,2.5
4.3.2020,1.8
5.3.2020,0.5
6.3.2020,0
7.3.2020,0.5
8.3.2020,0
9.3.2020,0.3
10.3.2020,0
11.3.2020,2.8
12.3.2020,1.5
13.3.2020,0
14.3.2020,0
15.3.2020,0
16.3.2020,0
17.3.2020,0
18.3.2020,0
19.3.2020,0
20.3.2020,0
21.3.2020,0
22.3.2020,0
23.3.2020,0
24.3.2020,0
25.3.2020,0
26.3.2020,0
27.3.2020,0
28.3.2020,0
29.3.2020,0
30.3.2020,0
31.3.2020,0
